

Servicio Meteorológico Nacional
Red: SMN
Estación: ESCNALCIENCIASBIOLOGICAS
Estado: Ciudad de México
Municipio: Miguel Hidalgo
Latitud (N): 19.45361111
Longitud (O): -99.17111111
Altitud: 2262

Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²),
2020-08-04 06:40:00,2020-08-04 11:40:00,202.0,228.0,0,0,15.2,99,782.1,0,0,
2020-08-04 06:30:00,2020-08-04 11:30:00,186.0,228.0,1.6,0,15.3,100,782.1,0,0,
2020-08-04 06:20:00,2020-08-04 11:20:00,234.0,228.0,4,6.2,15.2,99,782,0,0,
2020-08-04 06:10:00,2020-08-04 11:10:00,266.0,280.0,2.5,4.5,15.3,100,781.9,0,0,
2020-08-04 06:00:00,2020-08-04 11:00:00,242.0,245.0,2.4,4.5,15.4,100,781.8,0,0,
2020-08-04 05:50:00,2020-08-04 10:50:00,241.0,247.0,3.6,5.1,15.4,100,781.7,0,0,
2020-08-04 05:40:00,2020-08-04 10:40:00,218.0,222.0,3.2,5.6,15.4,100,781.7,0,0,
2020-08-04 05:30:00,2020-08-04 10:30:00,247.0,256.0,3.8,6.8,15.4,100,781.7,0,0,
2020-08-04 05:20:00,2020-08-04 10:20:00,257.0,256.0,6.3,9.1,15.4,100,781.8,0,0,
2020-08-04 05:10:00,2020-08-04 10:10:00,274.0,280.0,5.2,9.1,15.4,100,781.7,0,0,
2020-08-04 05:00:00,2020-08-04 10:00:00,240.0,224.0,4.6,6.8,15.4,100,781.7,0,0,
2020-08-04 04:50:00,2020-08-04 09:50:00,243.0,233.0,4.5,8.5,15.3,100,781.8,0,0,
2020-08-04 04:40:00,2020-08-04 09:40:00,286.0,290.0,4.3,5.6,15.3,100,781.8,0,0,
2020-08-04 04:30:00,2020-08-04 09:30:00,303.0,299.0,5.5,7.9,15.3,100,781.9,0,0,
2020-08-04 04:20:00,2020-08-04 09:20:00,283.0,294.0,4.9,7.9,15.3,100,781.9,0,0,
2020-08-04 04:10:00,2020-08-04 09:10:00,280.0,286.0,4.2,5.6,15.4,100,781.9,0,0,
2020-08-04 04:00:00,2020-08-04 09:00:00,297.0,270.0,2.7,3.9,15.6,100,782,0,0,
2020-08-04 03:50:00,2020-08-04 08:50:00,270.0,263.0,4.3,6.8,15.8,100,782.1,0,0,
2020-08-04 03:40:00,2020-08-04 08:40:00,309.0,310.0,4.4,6.2,16,100,782.3,0,0,
2020-08-04 03:30:00,2020-08-04 08:30:00,281.0,299.0,3.8,6.2,16.1,100,782.4,0,0,
2020-08-04 03:20:00,2020-08-04 08:20:00,264.0,260.0,4.3,6.2,16.2,100,782.6,0,0,
2020-08-04 03:10:00,2020-08-04 08:10:00,257.0,249.0,5.8,7.9,16.2,100,782.7,0,0,
2020-08-04 03:00:00,2020-08-04 08:00:00,269.0,266.0,4.2,6.2,16.2,100,782.7,0,0,
2020-08-04 02:50:00,2020-08-04 07:50:00,256.0,233.0,4.8,6.2,16.3,100,782.7,0,0,
2020-08-04 02:40:00,2020-08-04 07:40:00,242.0,235.0,6.5,8.5,16.4,100,782.8,0,0,
2020-08-04 02:30:00,2020-08-04 07:30:00,253.0,253.0,5,7.4,16.3,100,782.9,0,0,
2020-08-04 02:20:00,2020-08-04 07:20:00,279.0,261.0,4.1,6.2,16.4,100,783,0,0,
2020-08-04 02:10:00,2020-08-04 07:10:00,249.0,274.0,4.5,5.6,16.5,100,783,0,0,
2020-08-04 02:00:00,2020-08-04 07:00:00,254.0,256.0,4.7,6.8,16.5,100,783.1,0,0,
2020-08-04 01:50:00,2020-08-04 06:50:00,250.0,262.0,6.3,8.5,16.6,100,783.2,0,0,
2020-08-04 01:40:00,2020-08-04 06:40:00,265.0,248.0,3.7,6.2,16.7,100,783.2,0,0,
2020-08-04 01:30:00,2020-08-04 06:30:00,289.0,293.0,4.4,7.4,16.8,100,783.4,0,0,
2020-08-04 01:20:00,2020-08-04 06:20:00,298.0,278.0,5.3,7.4,16.8,100,783.5,0,0,
2020-08-04 01:10:00,2020-08-04 06:10:00,259.0,243.0,3.2,5.6,16.8,100,783.6,0,0,
2020-08-04 01:00:00,2020-08-04 06:00:00,240.0,241.0,3.3,5.1,16.7,100,783.7,0,0,
2020-08-04 00:50:00,2020-08-04 05:50:00,229.0,66.0,3.1,5.1,16.8,100,783.8,0,0,
2020-08-04 00:40:00,2020-08-04 05:40:00,101.0,118.0,3.5,5.6,16.9,99,783.8,0,0,
2020-08-04 00:30:00,2020-08-04 05:30:00,93.0,78.0,3.2,5.1,16.9,99,783.9,0,0,
2020-08-04 00:20:00,2020-08-04 05:20:00,144.0,163.0,2.1,3.9,16.8,98,783.9,0,0,
2020-08-04 00:10:00,2020-08-04 05:10:00,112.0,95.0,3.3,5.1,16.8,98,784,0,0,
2020-08-04 00:00:00,2020-08-04 05:00:00,96.0,109.0,4.8,6.8,16.8,98,783.9,0,0,
2020-08-03 23:50:00,2020-08-04 04:50:00,115.0,108.0,4.8,7.4,17,99,783.9,0,0,
2020-08-03 23:40:00,2020-08-04 04:40:00,100.0,98.0,5.5,7.9,17,100,783.9,0,0,
2020-08-03 23:30:00,2020-08-04 04:30:00,10.0,28.0,4.2,6.2,17,100,783.9,0,0,
2020-08-03 23:20:00,2020-08-04 04:20:00,27.0,73.0,2.6,5.1,17,100,783.9,0,0,
2020-08-03 23:10:00,2020-08-04 04:10:00,32.0,29.0,3.1,6.8,17,100,783.8,0,0,
2020-08-03 23:00:00,2020-08-04 04:00:00,34.0,10.0,3.8,6.2,16.9,100,783.8,0,0,
2020-08-03 22:50:00,2020-08-04 03:50:00,354.0,355.0,6.8,12,17,100,783.5,0,0,
2020-08-03 22:40:00,2020-08-04 03:40:00,7.0,12.0,8.9,12.5,17,100,783.4,0,0,
2020-08-03 22:30:00,2020-08-04 03:30:00,10.0,15.0,7.9,12,17.1,100,783.3,0,0,
2020-08-03 22:20:00,2020-08-04 03:20:00,357.0,9.0,9.9,13.7,17.2,100,783.2,0,0,
2020-08-03 22:10:00,2020-08-04 03:10:00,340.0,14.0,5.6,12.5,17.2,100,783.1,0,0,
2020-08-03 22:00:00,2020-08-04 03:00:00,80.0,109.0,2.4,4.5,17.1,100,783,0,0,
2020-08-03 21:50:00,2020-08-04 02:50:00,83.0,80.0,2.5,4.5,17,100,782.9,0,0,
2020-08-03 21:40:00,2020-08-04 02:40:00,29.0,28.0,1.8,3.3,17.1,100,782.8,0,0,
2020-08-03 21:30:00,2020-08-04 02:30:00,65.0,92.0,3.5,6.8,17.2,100,782.8,0,0,
2020-08-03 21:20:00,2020-08-04 02:20:00,136.0,136.0,4.9,7.9,17.2,100,782.7,0,0,
2020-08-03 21:10:00,2020-08-04 02:10:00,143.0,110.0,5.8,7.9,17,100,782.7,0,0,
2020-08-03 21:00:00,2020-08-04 02:00:00,251.0,226.0,4.8,7.4,16.9,100,782.5,0,0,
2020-08-03 20:50:00,2020-08-04 01:50:00,234.0,259.0,4,6.2,16.8,100,782.4,0,0,
2020-08-03 20:40:00,2020-08-04 01:40:00,252.0,256.0,5.1,7.9,16.7,100,782.4,0,0,
2020-08-03 20:30:00,2020-08-04 01:30:00,263.0,278.0,3.9,6.2,16.7,100,782.3,0,0,
2020-08-03 20:20:00,2020-08-04 01:20:00,281.0,276.0,4.8,8.5,16.7,100,782.2,0,0,
2020-08-03 20:10:00,2020-08-04 01:10:00,264.0,251.0,6.7,10.8,16.7,100,782.1,0,0,
2020-08-03 20:00:00,2020-08-04 01:00:00,276.0,298.0,7.1,11.4,16.8,100,782,0,5,
2020-08-03 19:50:00,2020-08-04 00:50:00,276.0,250.0,5.4,9.7,16.9,100,781.9,0,9,
2020-08-03 19:40:00,2020-08-04 00:40:00,270.0,252.0,6.6,13.7,16.9,100,781.8,0,17,
2020-08-03 19:30:00,2020-08-04 00:30:00,262.0,291.0,7.9,10.8,17,100,781.7,0,36,
2020-08-03 19:20:00,2020-08-04 00:20:00,291.0,320.0,7.5,14.3,17.1,97,781.6,0,51,
2020-08-03 19:10:00,2020-08-04 00:10:00,306.0,308.0,11.5,20.6,17.2,95,781.5,0,61,
2020-08-03 19:00:00,2020-08-04 00:00:00,331.0,315.0,8.6,14.9,17.1,99,781.5,0,55,
2020-08-03 18:50:00,2020-08-03 23:50:00,312.0,308.0,12.6,20.6,17,100,781.4,0,53,
2020-08-03 18:40:00,2020-08-03 23:40:00,318.0,315.0,11.8,20.6,17.1,100,781.4,0,64,
2020-08-03 18:30:00,2020-08-03 23:30:00,306.0,303.0,13.5,23.5,17.2,100,781.4,0,44,
2020-08-03 18:20:00,2020-08-03 23:20:00,311.0,302.0,14.7,24.1,17.2,100,781.4,0,52,
2020-08-03 18:10:00,2020-08-03 23:10:00,305.0,308.0,14.7,25.8,17.3,100,781.3,0,76,
2020-08-03 18:00:00,2020-08-03 23:00:00,299.0,297.0,12.4,21.2,17.4,100,781.2,0,80,
2020-08-03 17:50:00,2020-08-03 22:50:00,281.0,292.0,9.2,16.6,17.4,100,781.2,0,81,
2020-08-03 17:40:00,2020-08-03 22:40:00,278.0,305.0,9.2,16,17.4,98,781.3,0,95,
2020-08-03 17:30:00,2020-08-03 22:30:00,307.0,281.0,11.1,20,17,97,781.3,0,97,
2020-08-03 17:20:00,2020-08-03 22:20:00,300.0,298.0,13.2,22.3,17,91,781.3,0,96,
2020-08-03 17:10:00,2020-08-03 22:10:00,277.0,301.0,9.3,16.6,17.1,89,781.1,0,110,
2020-08-03 17:00:00,2020-08-03 22:00:00,269.0,282.0,9.9,22.9,17.3,89,781.1,0,107,
2020-08-03 16:50:00,2020-08-03 21:50:00,263.0,261.0,12.4,20.6,17.6,81,781.2,0,92,
2020-08-03 16:40:00,2020-08-03 21:40:00,227.0,234.0,13.7,25.8,18,86,781.2,0,46,
2020-08-03 16:30:00,2020-08-03 21:30:00,225.0,239.0,13.9,28.7,18.4,93,781.1,0,47,
2020-08-03 16:20:00,2020-08-03 21:20:00,196.0,188.0,13.2,26.4,18.9,95,781.1,0,91,
2020-08-03 16:10:00,2020-08-03 21:10:00,159.0,131.0,10.4,18.3,19.7,94,780.9,0,108,
2020-08-03 16:00:00,2020-08-03 21:00:00,126.0,113.0,14.3,24.6,20.3,87,780.9,0,87,
2020-08-03 15:50:00,2020-08-03 20:50:00,101.0,104.0,17.2,26.9,21.8,73,780.8,0,62,
2020-08-03 15:40:00,2020-08-03 20:40:00,109.0,108.0,16.1,29.2,23.2,62,780.8,0,158,
2020-08-03 15:30:00,2020-08-03 20:30:00,39.0,7.0,10.7,17.7,23.6,57,780.8,0,403,
2020-08-03 15:20:00,2020-08-03 20:20:00,55.0,19.0,11.2,19.5,24.1,56,780.9,0,412,
2020-08-03 15:10:00,2020-08-03 20:10:00,61.0,91.0,7.6,16.6,24,56,781,0,874,
2020-08-03 15:00:00,2020-08-03 20:00:00,34.0,39.0,10.2,21.2,23.4,58,781.1,0,856,
2020-08-03 14:50:00,2020-08-03 19:50:00,12.0,17.0,9.5,16.6,24,57,781.1,0,514,
2020-08-03 14:40:00,2020-08-03 19:40:00,331.0,297.0,7.5,11.4,23.9,57,781.3,0,1135,
2020-08-03 14:30:00,2020-08-03 19:30:00,349.0,350.0,8.3,17.2,23.8,58,781.6,0,976,
2020-08-03 14:20:00,2020-08-03 19:20:00,101.0,100.0,8.1,14.9,23.1,60,781.7,0,1131,
2020-08-03 14:10:00,2020-08-03 19:10:00,122.0,118.0,8.9,16.6,22.7,61,781.8,0,1038,
2020-08-03 14:00:00,2020-08-03 19:00:00,92.0,81.0,7.7,12.5,22.7,62,782,0,678,
2020-08-03 13:50:00,2020-08-03 18:50:00,348.0,5.0,7.2,12.5,22.6,64,782.1,0,1008,
2020-08-03 13:40:00,2020-08-03 18:40:00,77.0,55.0,7.6,13.1,22,66,782.2,0,840,
2020-08-03 13:30:00,2020-08-03 18:30:00,101.0,87.0,9.6,17.7,21.8,66,782.4,0,738,
2020-08-03 13:20:00,2020-08-03 18:20:00,95.0,55.0,6.8,14.3,21.9,65,782.5,0,751,
2020-08-03 13:10:00,2020-08-03 18:10:00,109.0,142.0,8.1,12.5,21.7,66,782.6,0,955,
2020-08-03 13:00:00,2020-08-03 18:00:00,118.0,135.0,6.8,14.9,21.6,68,782.6,0,520,
2020-08-03 12:50:00,2020-08-03 17:50:00,158.0,112.0,7.2,13.1,21,70,782.8,0,904,
2020-08-03 12:40:00,2020-08-03 17:40:00,86.0,51.0,11.5,17.7,20.9,70,783,0,828,
2020-08-03 12:30:00,2020-08-03 17:30:00,92.0,76.0,8.4,14.9,20.3,73,783.1,0,920,
2020-08-03 12:20:00,2020-08-03 17:20:00,130.0,134.0,9.6,14.9,20.3,73,783.2,0,406,
2020-08-03 12:10:00,2020-08-03 17:10:00,120.0,108.0,8.1,14.3,20.5,75,783.3,0,865,
2020-08-03 12:00:00,2020-08-03 17:00:00,107.0,100.0,11.2,16,20.1,78,783.3,0,967,
2020-08-03 11:50:00,2020-08-03 16:50:00,97.0,95.0,7.2,13.7,19.9,82,783.3,0,621,
2020-08-03 11:40:00,2020-08-03 16:40:00,190.0,146.0,3.7,5.6,19.6,90,783.2,0,308,
2020-08-03 11:30:00,2020-08-03 16:30:00,341.0,0.0,4.2,7.4,19.6,93,783.1,0,413,
2020-08-03 11:20:00,2020-08-03 16:20:00,353.0,352.0,3,5.6,19.3,95,783,0,603,
2020-08-03 11:10:00,2020-08-03 16:10:00,277.0,217.0,3.6,5.6,18.8,98,783,0,351,
2020-08-03 11:00:00,2020-08-03 16:00:00,244.0,255.0,6,9.7,19,97,782.9,0,278,
2020-08-03 10:50:00,2020-08-03 15:50:00,235.0,202.0,6.1,11.4,19.2,99,782.8,0,342,
2020-08-03 10:40:00,2020-08-03 15:40:00,122.0,103.0,5,7.9,18.6,100,782.8,0,689,
2020-08-03 10:30:00,2020-08-03 15:30:00,124.0,107.0,6.4,9.1,18.3,100,782.8,0,611,
2020-08-03 10:20:00,2020-08-03 15:20:00,141.0,223.0,2.7,6.2,18,100,782.8,0,289,
2020-08-03 10:10:00,2020-08-03 15:10:00,265.0,256.0,3.5,7.4,17.7,100,782.7,0,281,
2020-08-03 10:00:00,2020-08-03 15:00:00,88.0,73.0,3.3,5.6,17.4,100,782.8,0,278,
2020-08-03 09:50:00,2020-08-03 14:50:00,102.0,114.0,4.1,7.9,17.3,100,782.7,0,252,
2020-08-03 09:40:00,2020-08-03 14:40:00,119.0,126.0,2,3.9,17.1,100,782.6,0,218,
2020-08-03 09:30:00,2020-08-03 14:30:00,312.0,221.0,2.4,3.3,16.7,100,782.5,0,226,
2020-08-03 09:20:00,2020-08-03 14:20:00,246.0,278.0,3.6,5.6,16.3,100,782.5,0,186,
2020-08-03 09:10:00,2020-08-03 14:10:00,199.0,240.0,2,5.1,16.1,100,782.4,0,123,
2020-08-03 09:00:00,2020-08-03 14:00:00,84.0,241.0,0,0,15.9,100,782.4,0,107,
2020-08-03 08:50:00,2020-08-03 13:50:00,191.0,241.0,0,0,15.7,100,782.4,0,81,
2020-08-03 08:40:00,2020-08-03 13:40:00,193.0,241.0,0,0,15.5,100,782.4,0,59,
2020-08-03 08:30:00,2020-08-03 13:30:00,138.0,241.0,1.6,0,15.4,100,782.4,0,47,
2020-08-03 08:20:00,2020-08-03 13:20:00,246.0,241.0,4.1,6.2,15.2,100,782.3,0,49,
2020-08-03 08:10:00,2020-08-03 13:10:00,223.0,245.0,3.7,6.2,15,99,782.2,0,56,
2020-08-03 08:00:00,2020-08-03 13:00:00,242.0,239.0,4.6,6.8,14.8,97,782.1,0,53,
2020-08-03 07:50:00,2020-08-03 12:50:00,225.0,246.0,4,7.4,14.8,95,782,0,34,
2020-08-03 07:40:00,2020-08-03 12:40:00,235.0,251.0,6.5,8.5,14.7,95,782,0,20,
2020-08-03 07:30:00,2020-08-03 12:30:00,241.0,249.0,5.1,7.4,14.6,95,781.9,0,6,
2020-08-03 07:20:00,2020-08-03 12:20:00,244.0,233.0,3,5.1,14.4,95,781.8,0,1,
2020-08-03 07:10:00,2020-08-03 12:10:00,305.0,300.0,4,5.6,14.4,96,781.6,0,0,
2020-08-03 07:00:00,2020-08-03 12:00:00,283.0,288.0,4.1,6.2,14.5,97,781.6,0,0,
2020-08-03 06:50:00,2020-08-03 11:50:00,318.0,292.0,3.8,5.1,14.5,96,781.6,0,0,
2020-08-03 06:40:00,2020-08-03 11:40:00,257.0,249.0,4.1,5.6,14.5,98,781.4,0,0,
2020-08-03 06:30:00,2020-08-03 11:30:00,255.0,255.0,4.9,6.8,14.6,97,781.3,0,0,
2020-08-03 06:20:00,2020-08-03 11:20:00,260.0,237.0,4.7,6.8,14.8,99,781.3,0,0,
2020-08-03 06:10:00,2020-08-03 11:10:00,231.0,242.0,4.2,6.2,14.9,99,781.2,0,0,
2020-08-03 06:00:00,2020-08-03 11:00:00,250.0,239.0,5.6,6.8,14.9,100,781.2,0,0,
2020-08-03 05:50:00,2020-08-03 10:50:00,265.0,259.0,4.1,6.2,15,100,781.2,0,0,
2020-08-03 05:40:00,2020-08-03 10:40:00,290.0,258.0,4,5.6,15.1,100,781.2,0,0,
2020-08-03 05:30:00,2020-08-03 10:30:00,257.0,293.0,2.1,4.5,15.1,100,781.2,0,0,
2020-08-03 05:20:00,2020-08-03 10:20:00,308.0,222.0,0,0,15,100,781.2,0,0,
2020-08-03 05:10:00,2020-08-03 10:10:00,322.0,222.0,0,0,15.1,100,781.2,0,0,
2020-08-03 05:00:00,2020-08-03 10:00:00,228.0,222.0,0,0,15.2,100,781.4,0,0,
2020-08-03 04:50:00,2020-08-03 09:50:00,208.0,222.0,2.4,4.5,15.2,100,781.4,0,0,
2020-08-03 04:40:00,2020-08-03 09:40:00,240.0,225.0,1.6,2.2,15.3,100,781.4,0,0,
2020-08-03 04:30:00,2020-08-03 09:30:00,234.0,240.0,4.3,6.2,15.3,100,781.4,0,0,
2020-08-03 04:20:00,2020-08-03 09:20:00,236.0,236.0,5.7,9.7,15.5,100,781.4,0,0,
2020-08-03 04:10:00,2020-08-03 09:10:00,231.0,232.0,7,12,15.6,100,781.5,0,0,
2020-08-03 04:00:00,2020-08-03 09:00:00,250.0,264.0,6.8,10.2,15.7,100,781.7,0,0,
2020-08-03 03:50:00,2020-08-03 08:50:00,259.0,252.0,7,11.4,15.8,100,781.9,0,0,
2020-08-03 03:40:00,2020-08-03 08:40:00,266.0,276.0,4.4,8.5,15.8,100,782,0,0,
2020-08-03 03:30:00,2020-08-03 08:30:00,244.0,238.0,7,9.1,15.8,100,782.2,0,0,
2020-08-03 03:20:00,2020-08-03 08:20:00,310.0,310.0,3,7.9,15.9,100,782.2,0,0,
2020-08-03 03:10:00,2020-08-03 08:10:00,287.0,323.0,6,9.7,15.8,100,782.3,0,0,
2020-08-03 03:00:00,2020-08-03 08:00:00,243.0,243.0,8.6,11.4,15.8,100,782.4,0,0,
2020-08-03 02:50:00,2020-08-03 07:50:00,236.0,240.0,7.7,12,15.8,100,782.4,0,0,
2020-08-03 02:40:00,2020-08-03 07:40:00,238.0,243.0,9.5,14.9,15.8,100,782.5,0,0,
2020-08-03 02:30:00,2020-08-03 07:30:00,240.0,231.0,7.7,12.5,15.8,100,782.6,0,0,
2020-08-03 02:20:00,2020-08-03 07:20:00,247.0,242.0,7.3,12.5,16,100,782.6,0,0,
2020-08-03 02:10:00,2020-08-03 07:10:00,249.0,257.0,6.7,10.8,16.2,100,782.6,0,0,
2020-08-03 02:00:00,2020-08-03 07:00:00,325.0,324.0,5.1,7.9,16.3,100,782.7,0,0,
2020-08-03 01:50:00,2020-08-03 06:50:00,319.0,304.0,7.7,13.1,16.3,100,782.7,0,0,
2020-08-03 01:40:00,2020-08-03 06:40:00,307.0,310.0,7.6,12.5,16.2,100,782.7,0,0,
2020-08-03 01:30:00,2020-08-03 06:30:00,326.0,350.0,7,11.4,16.2,100,782.7,0,0,
2020-08-03 01:20:00,2020-08-03 06:20:00,332.0,338.0,8.4,13.7,16.2,100,782.7,0,0,
2020-08-03 01:10:00,2020-08-03 06:10:00,314.0,321.0,10.1,22.3,15.9,100,782.6,0,0,
2020-08-03 01:00:00,2020-08-03 06:00:00,283.0,286.0,6.2,12.5,15.8,100,782.7,0,0,
2020-08-03 00:50:00,2020-08-03 05:50:00,290.0,298.0,8.5,15.4,15.7,100,782.8,0,0,
2020-08-03 00:40:00,2020-08-03 05:40:00,272.0,276.0,8.6,16,15.7,100,782.8,0,0,
2020-08-03 00:30:00,2020-08-03 05:30:00,273.0,243.0,9.1,17.2,15.6,100,782.8,0,0,
2020-08-03 00:20:00,2020-08-03 05:20:00,272.0,249.0,10.2,17.2,15.5,100,782.9,0,0,
2020-08-03 00:10:00,2020-08-03 05:10:00,263.0,254.0,14.4,20.6,15.3,100,782.9,0,0,
2020-08-03 00:00:00,2020-08-03 05:00:00,258.0,248.0,15,23.5,15.1,100,782.9,0,0,
2020-08-02 23:50:00,2020-08-03 04:50:00,249.0,245.0,16.3,23.5,15,100,782.9,0,0,
2020-08-02 23:40:00,2020-08-03 04:40:00,245.0,262.0,12.8,18.9,15.1,99,782.9,0,0,
2020-08-02 23:30:00,2020-08-03 04:30:00,250.0,257.0,15.9,23.5,15.2,93,782.8,0,0,
2020-08-02 23:20:00,2020-08-03 04:20:00,250.0,236.0,13.4,20.6,15.3,90,782.7,0.25,0,
2020-08-02 23:10:00,2020-08-03 04:10:00,248.0,249.0,15.2,23.5,15.7,88,782.6,0,0,
2020-08-02 23:00:00,2020-08-03 04:00:00,252.0,230.0,15.5,24.6,16.5,89,782.4,0,0,
2020-08-02 22:50:00,2020-08-03 03:50:00,256.0,266.0,14.1,22.9,17.5,97,782.2,0.25,0,
2020-08-02 22:40:00,2020-08-03 03:40:00,277.0,263.0,8.9,17.2,17.9,100,782.1,0,0,
2020-08-02 22:30:00,2020-08-03 03:30:00,286.0,298.0,9.9,16.6,18.1,100,781.9,0,0,
2020-08-02 22:20:00,2020-08-03 03:20:00,298.0,298.0,6.2,13.7,18.1,100,781.9,0,0,
2020-08-02 22:10:00,2020-08-03 03:10:00,305.0,305.0,7.1,11.4,18,100,781.7,0,0,
2020-08-02 22:00:00,2020-08-03 03:00:00,291.0,301.0,6.1,12.5,18,100,781.5,0,0,
2020-08-02 21:50:00,2020-08-03 02:50:00,286.0,301.0,5.7,12.5,18,100,781.4,0,0,
2020-08-02 21:40:00,2020-08-03 02:40:00,299.0,300.0,6.9,13.1,17.9,100,781.3,0,0,
2020-08-02 21:30:00,2020-08-03 02:30:00,264.0,239.0,7.2,12.5,17.8,100,781.2,0,0,
2020-08-02 21:20:00,2020-08-03 02:20:00,247.0,242.0,7.9,10.8,17.7,100,781.1,0,0,
2020-08-02 21:10:00,2020-08-03 02:10:00,245.0,237.0,9.5,14.3,17.6,100,781.1,0,0,
2020-08-02 21:00:00,2020-08-03 02:00:00,244.0,250.0,9.3,13.7,17.5,100,781,0,0,
2020-08-02 20:50:00,2020-08-03 01:50:00,244.0,257.0,8.9,18.9,17.4,100,781,0,0,
2020-08-02 20:40:00,2020-08-03 01:40:00,243.0,248.0,8.9,12.5,17.3,100,780.9,0,0,
2020-08-02 20:30:00,2020-08-03 01:30:00,249.0,254.0,10,14.9,17.3,100,780.7,0,0,
2020-08-02 20:20:00,2020-08-03 01:20:00,251.0,258.0,9.4,13.1,17.2,100,780.6,0,0,
2020-08-02 20:10:00,2020-08-03 01:10:00,247.0,249.0,8.2,12,17.3,100,780.4,0,0,
2020-08-02 20:00:00,2020-08-03 01:00:00,251.0,259.0,9.5,14.3,17.2,100,780.3,0,1,
2020-08-02 19:50:00,2020-08-03 00:50:00,261.0,271.0,9.9,14.9,17.2,100,780.3,0,4,
2020-08-02 19:40:00,2020-08-03 00:40:00,255.0,252.0,7.6,12.5,17.4,100,780.2,0,7,
2020-08-02 19:30:00,2020-08-03 00:30:00,241.0,229.0,8.9,14.3,17.5,100,780,0,9,
2020-08-02 19:20:00,2020-08-03 00:20:00,277.0,246.0,8.3,12.5,17.9,100,779.9,0,12,
2020-08-02 19:10:00,2020-08-03 00:10:00,4.0,357.0,5.6,10.8,17.9,100,779.7,0,19,
2020-08-02 19:00:00,2020-08-03 00:00:00,41.0,48.0,7.5,12,17.9,100,779.6,0,29,
2020-08-02 18:50:00,2020-08-02 23:50:00,39.0,22.0,6.4,16,17.8,100,779.6,0,23,
2020-08-02 18:40:00,2020-08-02 23:40:00,20.0,20.0,5.3,14.3,17.6,100,779.5,0,20,
2020-08-02 18:30:00,2020-08-02 23:30:00,330.0,332.0,7.9,14.9,17.3,100,779.6,0,16,
2020-08-02 18:20:00,2020-08-02 23:20:00,299.0,43.0,5,9.1,17,100,779.5,0,22,
2020-08-02 18:10:00,2020-08-02 23:10:00,54.0,61.0,8.8,13.7,16.8,100,779.3,0.25,29,
2020-08-02 18:00:00,2020-08-02 23:00:00,75.0,58.0,12.3,18.9,16.9,100,779.2,0.25,34,
2020-08-02 17:50:00,2020-08-02 22:50:00,73.0,72.0,14.1,21.2,17.1,100,779.1,0.25,64,
2020-08-02 17:40:00,2020-08-02 22:40:00,69.0,60.0,15.4,23.5,17.7,100,779.2,0.51,114,
2020-08-02 17:30:00,2020-08-02 22:30:00,58.0,30.0,21.4,35,19.2,80,779,0.25,230,
2020-08-02 17:20:00,2020-08-02 22:20:00,59.0,56.0,23.1,37.9,20.5,65,778.8,0,76,
2020-08-02 17:10:00,2020-08-02 22:10:00,40.0,37.0,20.7,44.8,21.7,66,778.7,0,99,
2020-08-02 17:00:00,2020-08-02 22:00:00,18.0,47.0,15.8,30.4,22.8,62,778.7,0,133,
2020-08-02 16:50:00,2020-08-02 21:50:00,4.0,7.0,15.3,29.2,23,63,778.6,0,182,
2020-08-02 16:40:00,2020-08-02 21:40:00,331.0,302.0,11.1,20.6,23.3,60,778.7,0,217,
2020-08-02 16:30:00,2020-08-02 21:30:00,339.0,357.0,9.9,20.6,23.7,56,778.7,0,261,
2020-08-02 16:20:00,2020-08-02 21:20:00,314.0,270.0,8.3,14.3,24,55,778.8,0,377,
2020-08-02 16:10:00,2020-08-02 21:10:00,339.0,330.0,8.3,16.6,24,55,779,0,458,
2020-08-02 16:00:00,2020-08-02 21:00:00,324.0,297.0,10.9,22.3,24.5,56,779.1,0,556,
2020-08-02 15:50:00,2020-08-02 20:50:00,293.0,302.0,7.4,15.4,24.2,56,779.1,0,711,
2020-08-02 15:40:00,2020-08-02 20:40:00,313.0,298.0,9.8,17.7,23.3,57,779.3,0,602,
2020-08-02 15:30:00,2020-08-02 20:30:00,308.0,307.0,9.6,18.9,23.3,56,779.5,0,251,
2020-08-02 15:20:00,2020-08-02 20:20:00,292.0,331.0,8,12,23.5,58,779.7,0,256,
2020-08-02 15:10:00,2020-08-02 20:10:00,4.0,24.0,8.4,14.3,23.4,58,779.8,0,444,
2020-08-02 15:00:00,2020-08-02 20:00:00,340.0,7.0,9.2,19.5,23.2,60,779.9,0,484,
2020-08-02 14:50:00,2020-08-02 19:50:00,318.0,291.0,11.8,25.8,23.4,57,780.1,0,575,
2020-08-02 14:40:00,2020-08-02 19:40:00,323.0,331.0,12.2,22.9,24.2,55,780.1,0,660,
2020-08-02 14:30:00,2020-08-02 19:30:00,6.0,15.0,6.9,13.1,24.1,57,780.3,0,1110,
2020-08-02 14:20:00,2020-08-02 19:20:00,344.0,330.0,6.7,13.7,23.3,60,780.4,0,824,
2020-08-02 14:10:00,2020-08-02 19:10:00,331.0,303.0,11.1,16,23.4,60,780.6,0,562,
